username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
j97yuuka;2018-09-26 15:34;0;0;"ナオちゃん♡ おはよう ハグハグしてほしいねっ(⑉･ ･⑉)♡";;;;"1045079186849710080";https://twitter.com/j97yuuka/status/1045079186849710080
cQQZoT29yiqDFf4;2018-09-26 15:34;0;2;"内藤さんおはようございます 会津に居るんでるね リフレッシュ出来てて良かったです そしてカープ優勝 内藤さん嬉しかったでしょう 3年連続はスゴイですよね しかも本拠地で27年ぶりでしたっけ？ いい流れで来てるので、内藤さんもアメリカ大会ファイトです٩(๑❛ᴗ❛๑)۶";神奈川県横須賀市;;;"1045079186149240832";https://twitter.com/cQQZoT29yiqDFf4/status/1045079186149240832
mYuwkqJfxGLi3Nb;2018-09-26 15:34;0;1;"ユルリンさん、おはようございます宿題があるんですね 頑張って下さい 本日も宜しくお願いします";;;;"1045079184836415489";https://twitter.com/mYuwkqJfxGLi3Nb/status/1045079184836415489
smileytweets4u;2018-09-26 15:34;0;0;"Aww thank you! I hope it’ll give me a confidence boost x";West Midlands, England;;;"1045079184551366656";https://twitter.com/smileytweets4u/status/1045079184551366656
trs_cos;2018-09-26 15:34;0;0;"物販並んでる時に返信しよう〜〜";小澤大好き倶楽部(仮);;;"1045079183993401345";https://twitter.com/trs_cos/status/1045079183993401345
redmt_07;2018-09-26 15:34;0;1;"Shinさん♪ おはようございます 出掛ける前からの体調管理 これも大切ですよね 今日がShinさんに取りまして うれしい木曜日になります様に";岐阜 岐阜市;;;"1045079180906360832";https://twitter.com/redmt_07/status/1045079180906360832
sy___wanima;2018-09-26 15:34;0;0;"朝からRTに本気だしちゃったもうすっかり秋だなあ涼しいどころか肌寒いなあ。パーカーの時期だなあ。年中この気候であれ...";;;;"1045079180478636033";https://twitter.com/sy___wanima/status/1045079180478636033
mochippe2nd;2018-09-26 15:34;0;0;"実はお誕生日なのです！ありがとうございます";potato;;;"1045079180260519936";https://twitter.com/mochippe2nd/status/1045079180260519936
adgjmptw87712;2018-09-26 15:34;0;0;"朝からまっくろくろすけのおかげで幸せな気持ち♡ キャスケットが似合う髪型になってるけどな♡♡本人はヘラってるけど、イケメンは何しても似合うんだなぁ(推しフィルターかかってるという意見は受け付けません) 人差し指のネイルにストーンがのっててさらにかわいいさん 今日もあっとくん好き♡";日本;;;"1045079179354562560";https://twitter.com/adgjmptw87712/status/1045079179354562560
Thvivee;2018-09-26 15:34;0;1;"Tomei banho vou jantar e ver a novela";;;;"1045079178947833856";https://twitter.com/Thvivee/status/1045079178947833856
ardnstynt;2018-09-26 15:34;0;0;"Hehe, terima kasih sudah "mampir" semalem";Klaten, Jawa Tengah;;;"1045079178754711552";https://twitter.com/ardnstynt/status/1045079178754711552
bbieeill;2018-09-26 15:34;0;0;"بيا برا توام انجام بدم";;;;"1045079178180272134";https://twitter.com/bbieeill/status/1045079178180272134
sniwmt2;2018-09-26 15:34;0;0;"お迎えありがとうございますもしよろしければ本垢でお話ししませんか？？";;;;"1045079176242323456";https://twitter.com/sniwmt2/status/1045079176242323456
8a3muxwfJaoow31;2018-09-26 15:34;0;0;"解禁が待ちきれませんね";;;;"1045079175386738688";https://twitter.com/8a3muxwfJaoow31/status/1045079175386738688
esnze_alt;2018-09-26 15:34;0;1;"えへへへ嬉しいですメルちゃんとも絡もう絡もう";ルカちゃんにアイコン、ななおさんにヘッダーおかりした;;;"1045079174568787969";https://twitter.com/esnze_alt/status/1045079174568787969
kotopeace1126_2;2018-09-26 15:34;0;0;"おみちゃんありがとー！ いつかご飯でも行きましょね 私も大好きよ";;;;"1045079174094835712";https://twitter.com/kotopeace1126_2/status/1045079174094835712
iAmShortie_;2018-09-26 15:34;0;0;"justin made a video just for me";Free Spirited..RestUpDaddy ❣ 🕊;;;"1045079173306421249";https://twitter.com/iAmShortie_/status/1045079173306421249
hinata_sugar01;2018-09-26 15:34;0;0;"おはようございます！明日気をつけてお越しください新曲お楽しみに〜";オオサカ;;;"1045079172316446720";https://twitter.com/hinata_sugar01/status/1045079172316446720
